#SetID	ThemeGroup	Theme	SubTheme	Year	Name	Pieces	USRetailPrice
27426	Action/Adventure	Ninjago	Sons of Garmadon	2018	Temple of Resurrection	765	69.99
27784	Action/Adventure	Ninjago	Dragon Masters	2018	Golden Dragon Master	92	14.99
27773	Action/Adventure	Ninjago	Dragon Masters	2018	Cole - Dragon Master	92	14.99
27774	Action/Adventure	Ninjago	Dragon Masters	2018	Jay - Dragon Master	92	14.99
27775	Action/Adventure	Ninjago	Dragon Masters	2018	Kai - Dragon Master	92	14.99
27776	Action/Adventure	Ninjago	Dragon Masters	2018	Zane - Dragon Master	92	14.99
27778	Action/Adventure	Ninjago	Hunted	2018	Destiny's Wing	181	19.99
27783	Action/Adventure	Ninjago	Hunted	2018	Throne Room Showdown	221	19.99
27782	Action/Adventure	Ninjago	Hunted	2018	Stormbringer	493	39.99
27785	Action/Adventure	Ninjago	Hunted	2018	Firstbourne	882	69.99
27781	Action/Adventure	Ninjago	Hunted	2018	Dieselnaut	1179	109.99
27780	Action/Adventure	Ninjago	Hunted	2018	Dragon Pit	1660	129.99
27272	Licensed	The LEGO Ninjago Movie	{Unknown}	2017	garmadon, Garmadon, GARMADON!	830	79.99
27779	Licensed	The LEGO Ninjago Movie	{Unknown}	2018	NINJAGO City Docks	3553	229.99
28047	Action/Adventure	Ninjago	Hunted	2018	Oni Titan	522	49.99
28390	Action/Adventure	Ninjago	Spinjitzu	2019	Spinjitzu Kai	97	9.99
28391	Action/Adventure	Ninjago	Spinjitzu	2019	Spinjitzu Jay	97	9.99
28392	Action/Adventure	Ninjago	Spinjitzu	2019	Spinjitzu Zane	109	9.99
28395	Action/Adventure	Ninjago	Spinjitzu	2019	Spinjitzu Cole	117	9.99
28393	Action/Adventure	Ninjago	Spinjitzu	2019	Spinjitzu Nya & Wu	227	19.99
28394	Action/Adventure	Ninjago	Spinjitzu	2019	Spinjitzu Lloyd vs. Garmadon	208	19.99
28384	Action/Adventure	Ninjago	General	2019	The Samurai Mech	154	14.99
28385	Action/Adventure	Ninjago	The Final Battle	2019	The Golden Dragon	171	19.99
28386	Action/Adventure	Ninjago	Rise of the Snakes	2019	Kai's Blade Cycle & Zane's Snowmobile	376	29.99
28387	Action/Adventure	Ninjago	Rise of the Snakes	2019	Jay's Storm Fighter	490	39.99
28388	Action/Adventure	Ninjago	The Final Battle	2019	Cole's Earth Driller	587	49.99
28389	Action/Adventure	Ninjago	General	2019	Monastery of Spinjitzu	1070	79.99
29083	Action/Adventure	Ninjago	Secrets of the Forbidden Spinjitzu	2019	Lloyd's Journey	81	14.99
29256	Action/Adventure	Ninjago	Secrets of the Forbidden Spinjitzu	2019	Cole's Dirt Bike	212	19.99
29255	Action/Adventure	Ninjago	Secrets of the Forbidden Spinjitzu	2019	Shuricopter	361	29.99
29084	Action/Adventure	Ninjago	Secrets of the Forbidden Spinjitzu	2019	Fire Fang	463	39.99
29254	Action/Adventure	Ninjago	Secrets of the Forbidden Spinjitzu	2019	Katana 4X4	450	49.99
29085	Action/Adventure	Ninjago	Secrets of the Forbidden Spinjitzu	2019	Lloyd's Titan Mech	876	79.99
29086	Action/Adventure	Ninjago	Secrets of the Forbidden Spinjitzu	2019	Land Bounty	1178	129.99
29087	Action/Adventure	Ninjago	Secrets of the Forbidden Spinjitzu	2019	Castle of the Forsaken Emperor	1218	99.99
28549	Action/Adventure	Ninjago	Rise of the Snakes	2019	The Ultra Dragon	951	84.99
28407	Action/Adventure	Ninjago	General	2019	Monastery Training	122	9.99
29257	Action/Adventure	Ninjago	Spinjitzu Slam	2019	Spinjitzu Slam - Lloyd	70	9.99
29258	Action/Adventure	Ninjago	Spinjitzu Slam	2019	Spinjitzu Slam - Jay	72	9.99
29259	Action/Adventure	Ninjago	Spinjitzu Slam	2019	Spinjitzu Slam - Zane	63	9.99
29260	Action/Adventure	Ninjago	Spinjitzu Slam	2019	Spinjitzu Slam - Kai vs. Samurai	164	19.99
30248	Action/Adventure	Ninjago	Spinjitzu Burst	2020	Spinjitzu Burst - Cole	48	9.99
30249	Action/Adventure	Ninjago	Spinjitzu Burst	2020	Spinjitzu Burst - Kai	48	9.99
30222	Action/Adventure	Ninjago	Spinjitzu Burst	2020	Spinjitzu Burst Lloyd	48	9.99
31970	Action/Adventure	Ninjago	Spinjitzu Ninja Training	2022	Kai's Spinjitzu Ninja Training	32	9.99
31971	Action/Adventure	Ninjago	Spinjitzu Ninja Training	2022	Lloyd's Spinjitzu Ninja Training	32	9.99
31972	Action/Adventure	Ninjago	Spinjitzu Ninja Training	2022	Jay's Spinjitzu Ninja Training	25	9.99
10000	Action/Adventure	Space	Galaxy Squad	2013	Space Swarmer	86	11.99
10001	Action/Adventure	Space	Galaxy Squad	2013	Swarm Interceptor	218	19.99
10002	Action/Adventure	Space	Galaxy Squad	2013	Warp Stinger	310	29.99
10003	Action/Adventure	Space	Galaxy Squad	2013	Star Slicer	311	39.99
10004	Action/Adventure	Space	Galaxy Squad	2013	Vermin Vaporizer	506	59.99
10005	Action/Adventure	Space	Galaxy Squad	2013	Bug Obliterator	711	79.99
10250	Action/Adventure	Space	Galaxy Squad	2013	Crater Creeper	171	19.99
10251	Action/Adventure	Space	Galaxy Squad	2013	CLS-89 Eradicator Mech	440	39.99
10252	Action/Adventure	Space	Galaxy Squad	2013	Hive Crawler	560	69.99
10253	Action/Adventure	Space	Galaxy Squad	2013	Galactic Titan	1012	99.99
23091	Action/Adventure	Ninjago	Rebooted	2014	Hover Hunter	79	11.99
23092	Action/Adventure	Ninjago	Rebooted	2014	Kai Fighter	196	19.99
23093	Action/Adventure	Ninjago	Rebooted	2014	OverBorg Attack	207	19.99
23094	Action/Adventure	Ninjago	Rebooted	2014	Thunder Raider	334	29.99
23095	Action/Adventure	Ninjago	Rebooted	2014	NinjaCopter	516	59.99
23096	Action/Adventure	Ninjago	Rebooted	2014	Nindroid MechDragon	691	89.99
23185	Action/Adventure	Ninjago	Rebooted	2014	Destructoid	253	34.99
23362	Action/Adventure	Ninjago	Rebooted	2014	X-1 Ninja Charger	426	39.99
23363	Action/Adventure	Ninjago	Rebooted	2014	Battle for Ninjago City	1223	119.99
24206	Action/Adventure	Ninjago	Possession	2015	Chain Cycle Ambush	298	29.99
24489	Action/Adventure	Ninjago	Possession	2015	Jay Walker One	386	39.99
24544	Action/Adventure	Ninjago	Possession	2015	City of Stiix	1069	99.99
24207	Action/Adventure	Ninjago	Possession	2015	Blaster Bike	212	19.99
24208	Action/Adventure	Ninjago	Possession	2015	Master Wu Dragon	575	39.99
24209	Action/Adventure	Ninjago	Possession	2015	Ronin R.E.X.	547	49.99
24210	Action/Adventure	Ninjago	Possession	2015	Attack of the Morro Dragon	658	69.99
24211	Action/Adventure	Ninjago	Possession	2015	Titan Mech Battle	754	59.99
24212	Action/Adventure	Ninjago	Possession	2015	Final Flight of Destiny's Bounty	1253	119.99
24213	Action/Adventure	Ninjago	Airjitzu	2015	Airjitzu Kai Flyer	46	9.99
24214	Action/Adventure	Ninjago	Airjitzu	2015	Airjitzu Jay Flyer	45	9.99
24215	Action/Adventure	Ninjago	Airjitzu	2015	Airjitzu Cole Flyer	47	9.99
24216	Action/Adventure	Ninjago	Airjitzu	2015	Airjitzu Zane Flyer	42	9.99
24217	Action/Adventure	Ninjago	Airjitzu	2015	Airjitzu Morro Flyer	46	9.99
24218	Action/Adventure	Ninjago	Airjitzu	2015	Airjitzu Wrayth Flyer	43	9.99
23815	Action/Adventure	Ninjago	Tournament of Elements	2015	Anacondrai Crusher	219	19.99
23813	Action/Adventure	Ninjago	Tournament of Elements	2015	Condrai Copter Attack	311	29.99
23868	Action/Adventure	Ninjago	Tournament of Elements	2015	Boulder Blaster	236	29.99
23869	Action/Adventure	Ninjago	Tournament of Elements	2015	Titanium Dragon	360	39.99
23870	Action/Adventure	Ninjago	Tournament of Elements	2015	Enter the Serpent	529	59.99
23871	Action/Adventure	Ninjago	Tournament of Elements	2015	Ninja DB X	756	79.99
24155	Action/Adventure	Ninjago	General	2015	Temple of Airjitzu	2028	199.99
23872	Action/Adventure	Ninjago	Tournament of Elements	2015	Jungle Trap	58	6.99
23873	Action/Adventure	Ninjago	Tournament of Elements	2015	Lava Falls	94	7.99
23874	Action/Adventure	Ninjago	Tournament of Elements	2015	ElectroMech	153	14.99
23875	Action/Adventure	Ninjago	Tournament of Elements	2015	Jungle Raider	188	19.99
24136	Action/Adventure	Ninjago	Tournament of Elements	2015	Dojo Showdown	215	24.99
23957	Constraction	Bionicle	Protectors	2015	Protector of Jungle	64	9.99
23958	Constraction	Bionicle	Protectors	2015	Protector of Stone	73	9.99
23959	Constraction	Bionicle	Protectors	2015	Protector of Water	71	9.99
23960	Constraction	Bionicle	Protectors	2015	Protector of Earth	66	9.99
23961	Constraction	Bionicle	Protectors	2015	Protector of Ice	68	9.99
23962	Constraction	Bionicle	Protectors	2015	Protector of Fire	69	9.99
23963	Constraction	Bionicle	Toa Masters	2015	Lewa - Master of Jungle	85	14.99
23964	Constraction	Bionicle	Toa Masters	2015	Pohatu - Master of Stone	66	14.99
23965	Constraction	Bionicle	Toa Masters	2015	Gali - Master of Water	87	14.99
23966	Constraction	Bionicle	Toa Masters	2015	Tahu - Master of Fire	89	19.99
23967	Constraction	Bionicle	Toa Masters	2015	Kopaka - Master of Ice	97	19.99
23968	Constraction	Bionicle	Toa Masters	2015	Onua - Master of Earth	108	19.99
23969	Constraction	Bionicle	Skull Army	2015	Lord of Skull Spiders	145	14.99
24179	Constraction	Bionicle	Skull Army	2015	Skull Warrior	102	14.99
24180	Constraction	Bionicle	Skull Army	2015	Skull Slicer	71	14.99
24181	Constraction	Bionicle	Skull Army	2015	Skull Basher	72	14.99
24182	Constraction	Bionicle	Skull Army	2015	Skull Scorpio	107	14.99
24183	Constraction	Bionicle	Miscellaneous	2015	Mask Maker vs. Skull Grinder	171	29.99
23115	Licensed	The LEGO Movie	{Unknown}	2014	Getaway Glider	104	12.99
23116	Licensed	The LEGO Movie	{Unknown}	2014	Melting Room	122	12.99
23117	Licensed	The LEGO Movie	{Unknown}	2014	Bad Cop's Pursuit	314	29.99
23118	Licensed	The LEGO Movie	{Unknown}	2014	Cloud Cuckoo Palace	197	19.99
23119	Licensed	The LEGO Movie	2 in 1	2014	Ice Cream Machine	344	29.99
23120	Licensed	The LEGO Movie	2 in 1	2014	Trash Chomper	389	29.99
23121	Licensed	The LEGO Movie	2 in 1	2014	Castle Cavalry	424	29.99
23122	Licensed	The LEGO Movie	{Unknown}	2014	MetalBeard's Duel	412	34.99
22974	Licensed	The LEGO Movie	{Unknown}	2014	Super Cycle Chase	514	49.99
23123	Licensed	The LEGO Movie	{Unknown}	2014	Lord Business' Evil Lair	738	69.99
23291	Licensed	The LEGO Movie	{Unknown}	2014	MetalBeard's Sea Cow	2741	249.99
23146	Licensed	The LEGO Movie	2 in 1	2014	The Flying Flusher	351	29.99
23147	Licensed	The LEGO Movie	{Unknown}	2014	Creative Ambush	473	39.99
23148	Licensed	The LEGO Movie	{Unknown}	2014	Rescue Reinforcements	859	69.99
23373	Licensed	The LEGO Movie	{Unknown}	2014	Emmet's Construct-o-Mech	708	59.99
23374	Licensed	The LEGO Movie	{Unknown}	2014	Super Secret Police Dropship	854	79.99
23375	Licensed	The LEGO Movie	{Unknown}	2014	Benny's Spaceship, Spaceship, SPACESHIP!	940	99.99
23759	Licensed	The LEGO Movie	{Unknown}	2015	Batman & Super Angry Kitty Attack	115	9.99
23987	Licensed	The LEGO Movie	{Unknown}	2015	Double-Decker Couch	197	14.99
23822	Licensed	The LEGO Movie	{Unknown}	2015	Bad Cop Car Chase	292	29.99
28454	Licensed	The LEGO Movie 2	Miscellaneous	2019	LEGO Movie Maker	482	49.99
28451	Licensed	The LEGO Movie 2	{Unknown}	2019	Emmet and Benny's 'Build and Fix' Workshop!	117	19.99
28444	Licensed	The LEGO Movie 2	{Unknown}	2019	Unikitty's Sweetest Friends EVER!	76	9.99
28447	Licensed	The LEGO Movie 2	{Unknown}	2019	Emmet's Thricycle!	174	14.99
28441	Licensed	The LEGO Movie 2	{Unknown}	2019	Introducing Queen Watevra Wa'Nabi	115	19.99
28442	Licensed	The LEGO Movie 2	{Unknown}	2019	Queen Watevra's Build Whatever Box!	455	39.99
28449	Licensed	The LEGO Movie 2	{Unknown}	2019	Rex's Rex-treme Offroader!	236	29.99
28225	Licensed	The LEGO Movie 2	{Unknown}	2019	Ultrakatty & Warrior Lucy!	348	29.99
28452	Licensed	The LEGO Movie 2	{Unknown}	2019	Pop-Up Party Bus	1024	79.99
28223	Licensed	The LEGO Movie 2	{Unknown}	2019	Emmet and Lucy's Escape Buggy!	550	49.99
28224	Licensed	The LEGO Movie 2	{Unknown}	2019	Sweet Mayhem's Systar Starship!	502	69.99
28443	Licensed	The LEGO Movie 2	{Unknown}	2019	Emmet's Dream House/Rescue Rocket!	706	69.99
28419	Licensed	The LEGO Movie 2	{Unknown}	2019	Emmet's Builder Box!	125	29.99
28420	Licensed	The LEGO Movie 2	{Unknown}	2019	Lucy's Builder Box!	141	29.99
28453	Licensed	The LEGO Movie 2	{Unknown}	2019	MetalBeard's Heavy Metal Motor Trike!	461	59.99
28448	Licensed	The LEGO Movie 2	{Unknown}	2019	Rex's Rexplorer!	1187	119.99
28446	Licensed	The LEGO Movie 2	{Unknown}	2019	Battle-Ready Batman and MetalBeard	168	19.99
29081	Licensed	The LEGO Movie 2	{Unknown}	2019	Shimmer & Shine Sparkle Spa!	691	69.99
29082	Licensed	The LEGO Movie 2	{Unknown}	2019	Queen Watevra's 'So-Not-Evil' Space Palace	995	99.99
28993	Licensed	The LEGO Movie 2	{Unknown}	2019	The Rexcelsior!	1826	149.99
28588	Licensed	The LEGO Movie 2	{Unknown}	2019	Welcome to Apocalypseburg!	3178	299.99
28445	Licensed	The LEGO Movie 2	{Unknown}	2019	Benny's Space Squad	68	9.99
29120	Licensed	The LEGO Movie 2	{Unknown}	2019	Emmet's Triple-Decker Couch Mech	312	29.99
29078	Licensed	The LEGO Movie 2	{Unknown}	2019	Good Morning Sparkle Babies!	50	9.99
29079	Licensed	The LEGO Movie 2	{Unknown}	2019	Systar Party Crew	196	19.99
29080	Licensed	The LEGO Movie 2	{Unknown}	2019	Wyld-Mayhem Star Fighter	405	49.99
26692	Licensed	The LEGO Batman Movie	{Unknown}	2017	The Joker Balloon Escape	124	14.99
26577	Licensed	The LEGO Batman Movie	{Unknown}	2017	Mr. Freeze Ice Attack	201	19.99
26693	Licensed	The LEGO Batman Movie	{Unknown}	2017	Catwoman Catcycle Chase	139	19.99
26578	Licensed	The LEGO Batman Movie	{Unknown}	2017	The Riddler Riddle Racer	254	29.99
26579	Licensed	The LEGO Batman Movie	{Unknown}	2017	Clayface Splat Attack	448	34.99
26384	Licensed	The LEGO Batman Movie	{Unknown}	2017	The Batmobile	581	59.99
26385	Licensed	The LEGO Batman Movie	{Unknown}	2017	The Joker Notorious Lowrider	433	49.99
26580	Licensed	The LEGO Batman Movie	{Unknown}	2017	Killer Croc Tail-Gator	460	69.99
26581	Licensed	The LEGO Batman Movie	{Unknown}	2017	The Scuttler	775	79.99
26582	Licensed	The LEGO Batman Movie	{Unknown}	2017	Batcave Break-In	1047	99.99
26691	Licensed	The LEGO Batman Movie	{Unknown}	2017	Scarecrow Special Delivery	204	19.99
26694	Licensed	The LEGO Batman Movie	{Unknown}	2017	The Penguin Arctic Roller	305	29.99
26659	Licensed	The LEGO Batman Movie	{Unknown}	2017	Arkham Asylum	1628	149.99
26695	Licensed	The LEGO Batman Movie	{Unknown}	2017	Scarecrow Fearful Face-off	141	14.99
26696	Licensed	The LEGO Batman Movie	{Unknown}	2017	Bane Toxic Truck Attack	366	49.99
26697	Licensed	The LEGO Batman Movie	{Unknown}	2017	Two-Face Double Demolition	564	59.99
26698	Licensed	The LEGO Batman Movie	{Unknown}	2017	The Batwing	1053	89.99
26699	Licensed	The LEGO Batman Movie	{Unknown}	2017	The Ultimate Batmobile	1456	139.99
27429	Licensed	The LEGO Batman Movie	{Unknown}	2018	The Bat-Dune Buggy	198	19.99
27432	Licensed	The LEGO Batman Movie	{Unknown}	2018	The Justice League Anniversary Party	267	29.99
27433	Licensed	The LEGO Batman Movie	{Unknown}	2018	Egghead Mech Food Fight	293	29.99
27431	Licensed	The LEGO Batman Movie	{Unknown}	2018	Harley Quinn Cannonball Attack	425	49.99
27565	Licensed	The LEGO Batman Movie	{Unknown}	2017	The Joker Manor	3444	269.99
27430	Licensed	The LEGO Batman Movie	{Unknown}	2018	The Bat-Space Shuttle	643	79.99
9919	Miscellaneous	Collectable Minifigures	Series 9	2013	LEGO Minifigures Series 9 {Random bag}	7	2.99
10179	Miscellaneous	Collectable Minifigures	Series 9	2013	Waiter	7	2.99
10192	Miscellaneous	Collectable Minifigures	Series 9	2013	Cyclops	6	2.99
10185	Miscellaneous	Collectable Minifigures	Series 9	2013	Hollywood Starlet	6	2.99
10186	Miscellaneous	Collectable Minifigures	Series 9	2013	Heroic Knight	10	2.99
10182	Miscellaneous	Collectable Minifigures	Series 9	2013	Roman Emperor	6	2.99
10189	Miscellaneous	Collectable Minifigures	Series 9	2013	Policeman	7	2.99
10193	Miscellaneous	Collectable Minifigures	Series 9	2013	Chicken Suit Guy	5	2.99
10194	Miscellaneous	Collectable Minifigures	Series 9	2013	Roller Derby Girl	7	2.99
10184	Miscellaneous	Collectable Minifigures	Series 9	2013	Fortune Teller	7	2.99
10187	Miscellaneous	Collectable Minifigures	Series 9	2013	Judge	7	2.99
10180	Miscellaneous	Collectable Minifigures	Series 9	2013	Alien Avenger	7	2.99
10190	Miscellaneous	Collectable Minifigures	Series 9	2013	Mermaid	6	2.99
10183	Miscellaneous	Collectable Minifigures	Series 9	2013	Battle Mech	6	2.99
10188	Miscellaneous	Collectable Minifigures	Series 9	2013	Mr. Good and Evil	6	2.99
10191	Miscellaneous	Collectable Minifigures	Series 9	2013	Forest Maiden	7	2.99
10181	Miscellaneous	Collectable Minifigures	Series 9	2013	Plumber	6	2.99
10195	Miscellaneous	Collectable Minifigures	Series 9	2013	LEGO Minifigures - Series 9 - Complete	106	0
10196	Miscellaneous	Collectable Minifigures	Series 9	2013	LEGO Minifigures - Series 9 - Sealed Box	0	0
10066	Miscellaneous	Collectable Minifigures	Series 10	2013	LEGO Minifigures Series 10 {Random bag}	0	2.99
22628	Miscellaneous	Collectable Minifigures	Series 10	2013	Librarian	7	2.99
22629	Miscellaneous	Collectable Minifigures	Series 10	2013	Medusa	5	2.99
22630	Miscellaneous	Collectable Minifigures	Series 10	2013	Roman Commander	8	2.99
22631	Miscellaneous	Collectable Minifigures	Series 10	2013	Warrior Woman	7	2.99
22632	Miscellaneous	Collectable Minifigures	Series 10	2013	Tomahawk Warrior	6	2.99
22633	Miscellaneous	Collectable Minifigures	Series 10	2013	Skydiver	6	2.99
22634	Miscellaneous	Collectable Minifigures	Series 10	2013	Bumblebee Girl	7	2.99
22635	Miscellaneous	Collectable Minifigures	Series 10	2013	Grandpa	7	2.99
22636	Miscellaneous	Collectable Minifigures	Series 10	2013	Paintball Player	7	2.99
22637	Miscellaneous	Collectable Minifigures	Series 10	2013	Sea Captain	7	2.99
22638	Miscellaneous	Collectable Minifigures	Series 10	2013	Sad Clown	6	2.99
22639	Miscellaneous	Collectable Minifigures	Series 10	2013	Revolutionary Soldier	6	2.99
22640	Miscellaneous	Collectable Minifigures	Series 10	2013	Baseball Fielder	5	2.99
22641	Miscellaneous	Collectable Minifigures	Series 10	2013	Trendsetter	7	2.99
22642	Miscellaneous	Collectable Minifigures	Series 10	2013	Decorator	9	2.99
22643	Miscellaneous	Collectable Minifigures	Series 10	2013	Motorcycle Mechanic	6	2.99
22589	Miscellaneous	Collectable Minifigures	Series 10	2013	LEGO Minifigures - Series 10 - Complete (except Mr. Gold)	106	0
22627	Miscellaneous	Collectable Minifigures	Series 10	2013	LEGO Minifigures - Series 10 - Sealed Box	0	0
22655	Miscellaneous	Collectable Minifigures	Series 10	2013	Mr. Gold	8	2.99
10168	Miscellaneous	Collectable Minifigures	Series 11	2013	LEGO Minifigures Series 11 {Random bag}	7	2.99
22897	Miscellaneous	Collectable Minifigures	Series 11	2013	Barbarian	7	2.99
22892	Miscellaneous	Collectable Minifigures	Series 11	2013	Scarecrow	7	2.99
22891	Miscellaneous	Collectable Minifigures	Series 11	2013	Pretzel Girl	7	2.99
22885	Miscellaneous	Collectable Minifigures	Series 11	2013	Evil Mech	8	2.99
22895	Miscellaneous	Collectable Minifigures	Series 11	2013	Island Warrior	8	2.99
22896	Miscellaneous	Collectable Minifigures	Series 11	2013	Gingerbread Man	5	2.99
22890	Miscellaneous	Collectable Minifigures	Series 11	2013	Holiday Elf	8	2.99
22884	Miscellaneous	Collectable Minifigures	Series 11	2013	Yeti	5	2.99
22893	Miscellaneous	Collectable Minifigures	Series 11	2013	Mountain Climber	7	2.99
22886	Miscellaneous	Collectable Minifigures	Series 11	2013	Welder	7	2.99
22899	Miscellaneous	Collectable Minifigures	Series 11	2013	Scientist	7	2.99
22888	Miscellaneous	Collectable Minifigures	Series 11	2013	Saxophone Player	6	2.99
22898	Miscellaneous	Collectable Minifigures	Series 11	2013	Diner Waitress	10	2.99
22894	Miscellaneous	Collectable Minifigures	Series 11	2013	Grandma	7	2.99
22889	Miscellaneous	Collectable Minifigures	Series 11	2013	Constable	6	2.99
22887	Miscellaneous	Collectable Minifigures	Series 11	2013	Lady Robot	5	2.99
22900	Miscellaneous	Collectable Minifigures	Series 11	2013	LEGO Minifigures - Series 11 - Complete	110	0
23026	Miscellaneous	Collectable Minifigures	Series 11	2013	LEGO Minifigures - Series 11 - Sealed Box	0	0
23151	Miscellaneous	Collectable Minifigures	The LEGO Movie Series	2014	LEGO Minifigures - The LEGO Movie Series {Random bag}	0	2.99
23154	Miscellaneous	Collectable Minifigures	The LEGO Movie Series	2014	Calamity Drone	7	2.99
23155	Miscellaneous	Collectable Minifigures	The LEGO Movie Series	2014	President Business	6	2.99
